nom_agence,email,site_web,siren,denomination,etat,dirigeant,activite
Activimo,info@activimo.com,https://www.activimo.com/,853533594,ACTIVIMMO,A,PHILIPPE BARATTE,68.20B
fameimmo,info@fameimmo.com,https://fameimmo.com/,978324242,FAME IMMO (FAME IMMO),A,JAFAR DANGKOUBAN,68.31Z
Votre cabinet immobilier à Paris,cabinet.npi@gmail.com,https://www.np-immobilier.fr/contact,534832126,VOTRE PATRIMOINE IMMOBILIER,A,DAMIEN PIERRE PIROELLE,68.31Z
PMM IMMOBILIER | agence immobilière,contact@pmmimmo.com,https://www.pmmimmo.com/,890019748,PMM IMMOBILIER,A,PAUL MARIE MORAZZANI,68.31Z
GIC Immobilier,contact@g-i-c.fr,https://www.gic-immobilier.fr/,379315211,SARL G.I.C IMMOBILIER,A,BERTRAND BARBARA,68.31Z
Société PRESTIGE HOME CONSEIL à 78300 POISSY,prestigehomeconseil@gmail.com,https://annuaire-entreprises.data.gouv.fr/entreprise/851956870,851956870,PRESTIGE HOME CONSEIL,A,DAMIEN QUENTIN LEMANISSIER,68.31Z
Noaho,contact@noaho.fr,https://www.noaho.fr/,533939138,NOAHO M & C,C,FABIENNE GARMIRIAN-BAYZELON,64.20Z
Qui sommes-nous - Cabinet Pichelin,direction@pichelin-immobilier.com,https://www.pichelin-immobilier.com/qui-sommes-nous/,381383827,CABINET PICHELIN (SAINT PASQUIER IMMOBILIER),A,,68.31Z
AGENCE Immo - Sud,contact@agenceimmosud.com,https://www.agenceimmosud.com/,949484091,IMMO SUD EST,A,HERBERT LIONNEL CHOPPICK,68.31Z
Ingen Immo | Virtual tour,ingenimmo@hotmail.fr,https://tour.previsite.com/D1937401-469C-23C7-34C7-21321317B12B?navigationType=classic&showfloorplan=1&videoGenerator=0&videoResolution=1920x1080&videoSpeed=4&videoZoom=100&videoDebug=0&videoFps=60&rotateSpeed=1&forceStartPhoto=0&unbranded=0&watermark=1&nadirSize=2&showctrl=1&isAdmin=0&isLive=0&viewerUrl=&debug=0&lang=en&module=viewer&visible=1&statut_visite=1,531639466,INGEN IMMO,A,THIERRY GAILLARD,68.10Z
Alpilles Luberon Immobilier | Eygalières,alpillesluberonimmobilier@orange.fr,https://www.facebook.com/p/Alpilles-Luberon-Immobilier-100039530198740/,530988112,ALPILLES LUBERON,A,CELINE JACQUES (DUBLE),68.20B
Cabinet de Pierrefeu - Aix-en-Provence (13100),cabinetdepierrefeu@orange.fr,https://www.meilleursagents.com/agence-immobiliere/agence-cabinet-de-pierrefeu-63695/,402276612,CABINET DE PIERREFEU,A,WILLIAM ZIMMERMANN,68.32A
As habitat | Saint-Claude,contact@ashabitat.fr,https://www.facebook.com/agenceashabitat/,482927001,ALEXANDRE SAILLARD (AS HABITAT),A,ALEXANDRE JEAN-CLAUDE SAILLARD,68.31Z
Côtes & sud méditerranée | Sanary-sur-Mer,contact@cotesetsud.com,https://www.facebook.com/cotesetsud/?locale=fr_FR,218301232,COMMUNE DE SANARY SUR MER,A,,84.11Z
Cabinet Devictor Marseille - 13001 | Vente Location Syndic ...,adcimmo@adcimmobilier-devictor.fr,https://cabinet-devictor.fr/,063804355,CABINET DEVICTOR,A,GABRIEL DEVICTOR,68.32A
ACT'IMMO Calais: Agence immobilière Calais,contact@actimmocalais.fr,https://www.actimmocalais.fr/,810328369,ACT'IMMO CALAIS (ACT'IMMO CALAIS),A,CECILE JUSTINE FREDERIQUE LAURE RAULT,68.31Z
Imagimmo,info@imagimmo.com,https://www.imagimmo.com/,451573943,IMAG'IMMO,A,KARINE CLAMADIEU,70.22Z
"Marianne Immobilier, immobilier à Montpellier",agence@marianneimmobilier.com,https://www.marianneimmobilier.com/,434292512,MARIANNE IMMOBILIER (MARIANNE IMMOBILIER),A,NATHALIE CATHERINE BRIGITTE SCHMITT (NOUGARET),68.32A
Lyon régie – Lyon régie,accueil@lyonregie.com,https://www.lyon-regie.com/,404776296,REGIE GENERALE DE LYON,A,NOEMIE MARIE ALICE COURTEIX,68.32A
Pacull Immobilier | Le Cap d'Agde,contact@pacullimmobilier.com,https://www.facebook.com/pacullimmobilier/?locale=fr_FR,497686535,PACULL IMMOBILIER,A,MARC PACULL,68.31Z
Coralie Lavielle : 3E PATRIMOINE,coralielavielle@3eimmo.fr,https://www.pappers.fr/dirigeant/coralie_lavielle_1982-12,805076577,3E PATRIMOINE,A,CORALIE DANY ALEXANDRA LAVIELLE,68.31Z
Fleximmo Riedisheim,contact@fleximmo.eu,https://www.facebook.com/Fleximmo68/?locale=fr_FR,499709913,FLEXIMMO,A,FREDERIC JOSEPH ANDRE SEILLER,68.31Z
GFP Immobilier | Bormes-les-Mimosas,fgrazzini@gfpimmobilier.com,https://www.facebook.com/GFPImmobilier/?locale=fr_FR,902891696,GFP IMMOBILIER (GFP IMMOBILIER),A,DELPHINE DOUILHAC (VIALAN),68.31Z
Di Florio: Agence immobilière Saint-Dié-des-Vosges,adiflorio@diflorio.fr,https://www.diflorio.fr/,325158889,AGENCE IMMOBILIERE DI FLORIO,A,ISABELLE VINCENTE VAUTHIER (DI FLORIO DI RENZO),68.31Z
Agence immobilière SIMAB CONSEILS,gerald.amiel@gmail.com,https://www.simabconseils.com/fr/ventes,435230461,SIMAB CONSEILS,A,GERALD AMIEL,68.31Z
Syndic PIERRE IMMOBILIER à BAYONNE,pierre.gaudin@pierre-immobilier.com,https://www.meilleurecopro.com/syndic-de-copropriete/cabinet/pierre-immobilier-80144835800011,801448358,PIERRE IMMOBILIER (PIERRE IMMOBILIER),A,DIANE LAETITIA VEYRIERES,68.32A
LÉGAL NOTICE | A&M WORLDINVESTMENTS,marion@amworldinvestments.fr,https://www.amworldinvestments.fr/legal-notice,890117542,A&M WORLD INVESTMENTS,A,MARION CLAIRE ALIX ERNEST (ERNEST),68.31Z
Suisse immo france | Belfort,contact@suisse-immo.fr,https://www.facebook.com/suisseimmofrance/,830167847,SUISSE IMMO,C,FLORIAN CLAUDIO,68.31Z
SADONE | Agence immobilière à Neuilly-sur-Seine,info@sadone.com,https://www.sadone.fr/,529380354,SADONE GESTION,A,EMMANUELLE ATLANI (SADONE),68.32A
By NS IMMOBILIER: Agence immobilière Houilles,contact@bynsimmobilier.fr,https://www.bynsimmobilier.fr/,983059791,BY NS IMMOBILIER,A,ENES TURKAN,68.31Z
equipe,thibault.lejeune@cabinetlaclef.com,https://cabinetlaclef.com/notre-equipe/,910745280,CABINET LA CLEF,A,THIBAULT ERIC ALBERT LEJEUNE,68.31Z
HOME Conseils 31: Agence immobilière Colomiers,contact@homeconseils31.com,https://www.homeconseils31.com/,847502689,HOME CONSEILS 31,A,EMILIE VIDAL,68.31Z
Agence du Vignoble: Agence immobilière Haute-Goulaine,contact@agenceduvignoble.com,https://www.agenceduvignoble.com/,412107906,AGENCE DU VIGNOBLE,C,,68.31Z
Franklin Immobilier: Agence immobilière Mitry-Mory,info@franklinimmo.fr,https://www.franklin-immobilier.fr/,812020816,FRANKLIN,A,FABRICE GUILLEMIN,68.20B
"Open Immo, l'immobilier à Golfe Juan, Vallauris, Juan Les ...",contact@open-immo.com,https://www.open-immo.com/,985233618,PCM IMMO,A,PATRICK JEAN LAURENT CASSAGNE,68.20B
L'agence immobilière de Buc et Jouy en Josas,immobiliere-de-buc@wanadoo.fr,https://www.ibj.fr/content/1/.html,912051455,IBJ.TCE (IBJ.TCE) (IBJ.TCE),A,IMAD BEN JOUBRANE (BEN JOUBRANE),41.20A
Notre équipe,c.boussaha@krysimmo.com,https://www.krysimmo.com/content/2/notre-equipe.html,949025639,KRYS' IMMO (KRYS' IMMO),A,CHRISTINE BOUSSAHA,68.31Z
Notre equipe,contact@nalvarro-immo.fr,https://www.nalvarro-immobilier.com/notre-equipe/,891355067,NALVARRO,A,STEPHANIE NAL (NAVARRO),68.31Z
KAM IMMO Lieusaint: immobilier,contact@kamimmo.com,https://www.kamimmo.com/,912589181,KAM IMMO,A,LEONARD PETRONILLE MANGO,68.31Z
Agence du Littoral: Agence immobilière Andernos-les-Bains,contact@agencedulittoral.immo,https://www.agencedulittoral.com/,383184249,AGENCE DU LITTORAL,A,CYRIL RAMON,68.31Z
"Concept Immo | Agence immobilière à Lille - Vente, location ...",contact@conceptimmolille.com,https://www.conceptimmolille.com/,481985315,CONCEPT IMMO LILLE,A,LUCIEN ISART,68.31Z
"Agence du Dauphin Pornichet. Vente, location sur Pornichet ...",pornichet@agencedudauphin.com,https://www.agencedudauphin.com/notre-agence,808518518,AGENCE DU DAUPHIN,C,JEAN-PHILIPPE YVES LOUIS HAMON,68.31Z
Devis expert immobilier Aix en Provence,contact@visiondexperts.fr,https://www.visiondexperts.fr/contact,480622430,VISION D'EXPERTS (VISION D'EXPERTS),A,JEAN-BERNARD GUY HENRI LINDENMANN,68.31Z
Immobilier Beaune : Cabinet immobilier Echinard - immobilier ...,echinard@echinard.com,https://www.echinard.com/,491229902,SCI  MARTEL ECHINARD,A,CLAUDE CHARLES FELIX PIERRE ECHINARD,68.20B
L.ROUX immobilier - agence immobilière pour le syndic sur ...,accueil@lrouximmobilier.fr,https://lrouximmobilier.fr/,403710312,L. ROUX IMMOBILIER,A,MATHIEU ROUHIER,68.32A
Syndic de copropriété à Paris 15e,chdemars-com@orange.fr,https://www.immobilierechampdemars.fr/catalog/contact_us.php?form=3,322224825,IMMOBILIERE CHAMP DE MARS,A,ARNAUD FEREY,70.10Z
Fleximo by Olagnon Immobilier: Agence immobilière Saint ...,contact@fleximo.fr,https://www.fleximo.fr/,849742291,FLEXIMMO,A,NICOLAS BODIN,68.31Z
Delta Immobilier — Agence immobilière à Rixheim ...,paul@cp-deltaimmo.fr,https://cp-deltaimmo.fr/,898975925,CP DELTA IMMOBILIER,A,PAUL EMILE VICTOR FALLET,68.31Z
Site officiel de L'AGENCE,laggence@gmail.com,https://lagence.com/fr,811243823,L'AGENCE,A,MAXIME PIERRE DALLE,68.31Z
"1001 Vies Habitat, acteur de l'immobilier social en France",contact@vie-et-habitat.com,https://www.1001vieshabitat.fr/,572015451,1001 VIES HABITAT,A,PIERRE-ETIENNE BISCH,68.20A
Agence immobilière IMM'AUBE NOGENT,contact@immaube.com,https://immaube.com/fr/contact,793126806,IMM'AUBE,A,AURORE SAMSON,68.31Z
Code Immo: Agence immobilière Charquemont,charquemont@codeimmo.fr,https://www.codeimmo.fr/,812259208,CODE IMMO (CODE IMMO),A,GERALDINE FRANTZ-SCHELL (SCHELL),68.31Z
Nell'Immo: Agence immobilière à Pélissanne,nellimmo.acte@gmail.com,https://www.nellimmo.fr/,853807006,NELL'IMMO,A,NELLY EMILIE FERNANDEZ,68.31Z
CLM Immo | Agence Immobilière à Habsheim,contact@clmimmo.fr,https://www.clmimmo.fr/,533770129,CLM IMMO,A,LAURENT OLIVIER KILKA,68.31Z
IMMOBILIER Le havre | Agence du Palais | AGENCE DU ...,contact@agence-du-palais.com,https://www.agencedupalais.com/,810635060,AGENCE DU PALAIS,A,KARINE METEIER,68.31Z
Recherchez un bien,agence@amandine-immobilier.fr,https://www.amandine-immobilier.fr/fr/vendus,378836431,AMANDINE,A,THIERRY ALBERT SAYAH,68.20B
BALLMONT - cabinet de conseil en investissement à ...,contact@ballmont.fr,https://ballmont.fr/,910869643,BALLMONT IMMOBILIER (BALLMONT REAL ESTATE),A,GEOFFREY CLAUDE ROGER CHAUMERON,68.31Z
"Toutes nos annonces immobilières, classées par ville ...",contact@pausimmo.fr,https://www.pausimmo.fr/toutes-nos-annonces.html,881466643,PAUS'IMMO (PAUS'IMMO),A,CAROLINE SABINE MARTINE QUIEF,68.31Z
Expert Immobilier Ouest Parisien | AGENCE DE VALLIERE,contact@de-valliere.com,https://www.agencedevalliere.com/,418998720,AGENCE DE VALLIERE,A,JEAN PIERRE DE VALLIERE,68.31Z
Agence immobilière Sanary-sur-Mer | L'Oliveraie,contact@immobilier-oliveraie.com,https://www.immobilier-oliveraie.com/,879445724,L'OLIVERAIE,A,YULIA FLORES (BUSHNINA),68.32A
Agence Kahûte – Agence immobilière Monts d'Or Kahûte,agence@kahute.immo,https://www.kahute.fr/,930233044,KAHUTE GESTION,A,GEREMIE PRADINAS,68.32A
JCB Immo: Agence immobilière Toulouse,contact@jcbimmo.fr,https://www.jcbimmo.fr/,102360278,JCB IMMO,A,JEAN-CHRISTOPHE ALAIN BIDOT,68.10Z
Real estate agency in Aix-en-Provence in The Bouches du ...,info@provence-immobilier.eu,https://www.provence-immobilier.eu/en/real-estate-meyrargues.html,347964025,PROVENCE,A,EMMA NELLY DANIÈLE ROSATI,68.20B
"Immobilier Juan-les-Pins agence immobilière, L'IMMO 2000",info@immo2000.com,https://www.immo2000.com/,431460625,IMMO 2000,A,TOLMINO NATALE,68.31Z
Haroue: Accueil,info@haroue.com,https://haroue.com/,417585486,SOCIETE HAROUE,A,ALAIN BENZAQUI,68.31Z
Jean-François DELBOY,cab5avenuesgestion@gmail.com,https://www.immo127.com/equipe.html,492958608,IMMO 127,A,JEAN FRANCOIS DELBOY,68.31Z
Nos coordonnées,pierres.et.terres@orange.fr,https://www.pierresetterres.fr/content/5/nos-coordonnees.html,451746788,PIERRES ET TERRES,A,WALTER JOHN MAGUIRE,68.10Z
Estimation de votre bien,transaction@scharf-transaction.com,https://www.scharf-transaction.com/fr/Estimation,415173574,SCHARF PROMOTION,A,JEAN-MAURICE SCHARF,41.10A
Agence Passaga Immobilier - 27 ans d'expertise locale,contact@immopassaga.fr,https://www.passaga-immobilier.com/,428957971,IMMOBILIER YVES PASSAGA,A,YVES PIERRE HENRI PASSAGA,68.32A
Agence immobilière Marseille · EG Agency · 383 avis,contact@egagency.fr,https://egagency.fr/,903111771,EG AGENCY,A,EYTHAN STEEVE GOURION,68.31Z
Notre équipe - Palm Immo,charlotte@palmimmo.fr,https://www.palmimmo.fr/equipe/,939659892,PALM'IMMO,A,ALEXANDRE ARNOULD CANIVEZ,68.31Z
"Refait à neuf, 2 pièces de 51,80m2 traversant en attique ...",carlagrossthor@immoxv.com,https://immobilieredesxv.fr/vente/refait-a-neuf-2-pieces-de-5180m2-traversant-en-attique-avec-terrasse-et-balcon/,983494543,IMMOBILIERE DES XV,A,CARLA VALENTINE GROSSTHOR,68.31Z
Immosûr - Agence immobilière à La Croix Valmer,contact@immosur.immo,https://immosur.immo/fr/notre-agence,881182232,IMMO-SUR,C,LAMIA AMEUR,68.31Z
JB Consultant Group,jbconsultantmail@jbconsulant.com,https://www.jbconsultantgroup.com/,952933117,JB CONSULTING,A,JOEL BUSETTO,70.22Z
"Aktualis : conseil en immobilier d'entreprise, Paris île de France",contact@aktualis.fr,https://www.aktualis.fr/,799394960,AKTUALIS CONSEIL EN IMMOBILIER,A,MERYLL PETIT (AFFLELOU),68.31Z
AVICA IMMOBILIER,gestion@avica-immobilier.com,https://www.avica-immobilier.com/,889997458,ACTION AVOCAT IMMOBILIER (AAI),A,SOPHIE CILPA,68.20B
"Agence Manda : Vente, Syndic, Location & Gestion locative",contact@manda.fr,https://www.manda.fr/,519591804,SOCIETE DE GESTION LOCATIVE (SGL),A,CELIA ALONSO,68.32A
Agences - Réseau immobilier Côte d'Opale,agencedugolf@nordnet.fr,https://www.aico-immobilier.fr/9//4,890404783,AGENCE DE LA COTE D'OPALE (AGENCE DE LA COTE D'OPALE),A,,68.31Z
Neuilly Etoile Immobilier | Neuilly-sur-Seine,contact@neuillyetoile.fr,https://www.facebook.com/neuillyetoile/,393430608,ARGAN,A,FRANCIS ALBERTINELLI,68.20B
Immo Conseil Invest: Agence immobilière Clamart,contact@immo-ci.fr,https://www.immo-ci.fr/,823206693,IMMO CONSEIL INVEST,A,JEROME GAMAIN,68.31Z
LES Z'AGENTS immobilier | Échirolles,c.geneuvre@leszagents.com,https://www.facebook.com/leszagents/?locale=fr_FR,909907701,LES Z'AGENTS,A,CLEMENT JACQUES ROGER GENEUVRE,68.31Z
Agence immobilière du Trocadéro - Expertise en gestion ...,agencetrocadero@wanadoo.fr,https://agencetrocadero.fr/,499515484,IMMOBILIERE DU TROCADERO,A,STEVE BECHET,68.31Z
Qui sommes-nous ? | L'équipe immobilière,info@lequipe-immo.re,https://www.lequipe-immobiliere-reunion.com/qui-sommes-nous,801873936,L'EQUIPE IMMOBILIERE REUNION (E.I.R),A,BERNARD SERGE ERNEST DOMINIQUE LAURET,68.31Z
Ville & jardins (@villeetjardins),villeetjardins@free.fr,https://www.facebook.com/villeetjardins/?locale=fr_FR,489287805,VILLE ET JARDINS,A,ADELINE DE BENOIT DE LAPAILLONNE (DE LARMINAT),68.31Z
L'Essentiel de l'immobilier,contact@lessentiel-immobilier.fr,https://www.facebook.com/lessentiel.immobilier/,881817365,L'ESSENTIEL,A,CECILE DELATTRE,68.20B
AGI92 - chasseur immobilier Paris et Ouest parisien,contact@agi92.fr,https://agi92.fr/,537592602,CDI CHASSEUR DETECTIVE IMMOBILIER,C,SYLVIE ISABELLE MARIE-JOSE TABONI (FERRANDO),68.31Z
ANGE-IMMOBILIER -AGENCE-LYON -VUE,eric@immograndlyon.com,https://immograndlyon.com/en/,481595080,ANGE IMMOBILIER,C,,68.20B
Catanéo | Lyon,contact@cataneo.fr,https://www.facebook.com/cataneoimmo/,833974132,CATANEO GROUPE (CATANEO GROUPE) (CATANEO),A,,82.11Z
EB Associés | Lyon,contact@ebassocies.com,https://www.facebook.com/ebassocies/?locale=fr_FR,440413136,E.B.ASSOCIES (HOME IMMOBILIER),A,ERIC BENSAMOUN,68.31Z
STEP BY STEP IMMOBILIER – Agence immobilière à 69003,contact@stepbystep-immo.fr,https://www.logic-immo.com/agences-immobilieres/UUagyRo6HK3dfhJZKZX8eN,931289805,STEP BY STEP IMMOBILIER,A,JULIEN ANDRÉ LOUIS COMBE,68.31Z
Agence Metenier immobilier: Agences immobilières Vichy et ...,ami@agencemetenier.com,https://www.agence-metenier.com/,487811788,FRANCK METENIER,A,FRANCK METENIER,68.31Z
Alliances Immo | Mulhouse,info@alliancesimmo.com,https://www.facebook.com/alliancesimmo?locale=bn_IN,414576967,ALLIANCES IMMOBILIER,A,CELINE MADELEINE GEORGETTE ROMON (FEST),68.31Z
Delamarche Immobilier,gavray@delamarcheimmo.com,https://www.delamarcheimmobilier.com/,534996301,DELAMARCHE IMMO.COM (DELAMARCHE IMMOBILIER),A,ALEXANDRE PHILIPPE LOUIS ROGER DELAMARCHE,68.31Z
PICARD NATHIMMO,immobilier@picard-nathimmo.com,https://www.picard-nathimmo.com/,383416658,PICARD IMMOBILIER,A,CLAUDINE PICARD,68.31Z
Agence immobilière IMMO PIERRE,immo-pierre42@orange.fr,https://immopierre-bourgogne.com/fr/acheter,421228206,AGENCE PIERRE IMMOBILIER SARL (PIERRE IMMO) (API),A,LAURENT FRARIN,68.31Z
La Vénitienne Immobilier,debard.sandra@la-venitienne-immo.fr,https://www.la-venitienne-immo.fr/,492826508,SANDRA DEBARD (MASCLOT),A,SANDRA MARTINE JACKIE DEBARD (MASCLOT),68.31Z
ACI Cazes: Agence immobilière Toulouse,syndic@aci-cazes.com,https://www.aci-cazes.com/,791972680,ACI - CAZES IMMOBILIER,A,LAURENT JEAN-HENRI CAZES,68.31Z
Domis Lattes,lattes@domis.com,https://www.domis-lattes.com/,478215148,DOMIS,C,LAURENT MICHELOT,68.20B
Agence Opal'im | Cayeux-sur-Mer,opalim@orange.fr,https://www.facebook.com/p/Agence-Opalim-61555751987920/,218001741,COMMUNE DE CAYEUX SUR MER,A,,84.11Z
Agence immobilière Marlenheim,marlenheim@christelleclauss.com,https://www.christelleclauss.com/agences-christelle-clauss-immobilier/11-christelle-clauss-immobilier-marlenheim,410638167,AGENCE IMMOBILIERE DE LA ROBERTSAU,A,HERVE DURAND,68.31Z
HNB Immobilier | Bischheim,contact@hnb.immo,https://www.facebook.com/hnbimmo/?locale=fr_FR,839321072,L'IMMOBILIER BY HNB (L'IMMOBILIER BY HNB),A,NORA BEHLOUL,68.31Z
PPI Conseils,ppiconseils2@orange.fr,https://www.ppi-conseils.com/,332678655,J.M CONSEILS (JOEL MONFREDO CONSEILS) (PPI),A,,68.31Z
De La Pena Immobilier | Forbach,contact@delapena-immobilier.com,https://www.facebook.com/delapenaimmobilier/?locale=fr_FR,511850026,PENA IMMOBILIER 2,A,FRANCK PENA,68.20B
Terra Nova Immobilier: Agence immobilière Propriano,terranovaimmo@wanadoo.fr,https://www.terranova-immo.com/,448777979,TERRA NOVA IMMOBILIER,A,ERIC LAPIERRE,68.31Z
Agence Hayana immobilier | Bayonne,contact@agence-hayana.fr,https://www.facebook.com/agencehayana/,898994637,AGENCE HAYANA,A,MAYALEN ETCHART LADEUIX (ETCHART),68.32A
La Nouvelle CLE Immobilier | Uhart-Cize,lanouvellecle@gmail.com,https://www.facebook.com/lanouvellecleimmobilier/?locale=fr_FR,820303162,GILZA BERRI - LA NOUVELLE CLE IMMOBILIER,A,LEA MOCHO,68.31Z
Terrien Immobilier | Chalonnes-sur-Loire,terrien.immobilier@gmail.com,https://www.facebook.com/p/Terrien-Immobilier-100076219562831/?locale=fr_FR,877899849,TERRIEN IMMOBILIER,A,MEGGIE CINDY PERCIOT (TERRIEN),68.20B
Sevremoine Immobilier: Agence immobilière Sèvremoine,sevremoine-immobilier@orange.fr,https://www.sevremoineimmobilier.fr/,832288955,SEVREMOINE IMMOBILIER,A,ANA MARIA BARBOSA MARTINS,68.31Z
"Agence Immobilière Pierres du Sud - Achat, vente et location ...",agence@pierresdusud.com,https://www.pierresdusud.com/,412396202,PIERRES DU SUD,A,DELPHINE VOUILLOZ (QUARANTA),68.31Z
Romain Pères - Pères et Fils Immobilier,romain@peresetfilsimmobilier.fr,https://fr.linkedin.com/in/romain-peres,385120985,BILLET GIRAUD PERES ET FILS,A,,68.32A
Master Gestion Immobilier: Agence immobilière à Paris 7ème,contact@mgimmo.com,https://www.mgimmo.com/,987806981,MG IMMO,A,,68.10Z
immo-va.fr,contact@immo-va.fr,https://www.immo-va.fr/,421309626,IMMOVA (SCI IMMOVA),A,MIKHAL MADAR (COHEN),68.20B
Prendre rendez-vous,contact@directhome44.com,https://www.directhome44.com/prendre-rendez-vous,914048970,DIRECT HOME 44,A,MAXIME MARSOIN,68.31Z
Pierre S & Co - L'immobilier géré sur mesure,contact@pierres-co.fr,https://pierres-co.fr/,843229030,EARL PIERRE &CO,A,OLIVIER MICHEL HEURTEBIZE,01.46Z
"Clés en Main, a different Real Estate | Paris and Ile de France",fmicaelli@clesenmain.com,https://clesenmain.com/en,889238788,CLES EN MAIN,A,CEDRIC GEORGES BERRAGAB,68.20A
Paris Est Immo: Agence Immobilière à Nogent sur Marne,contact@parisestimmo.fr,https://www.parisestimmo.fr/,890052582,PARIS EST IMMO,A,SAMY SAMUEL BITTON,68.31Z
Agence immobilière Immo en Scène Bois-Guillaume Eiffel,agence@immoenscene.fr,https://immoenscene.fr/fr/,843187618,IMMO EN SCENE,A,NATACHA SYLVIE CELINE LARCHEVEQUE,68.31Z
Clos de Murs agence immobilière à Beaune – Immobilier ...,agence@closdemurs.com,https://www.closdemurs.com/,843383365,CLOS DE MURS,A,CLAUDE BERNADETTE MAUFOUX,68.31Z
COEUR IMMOBILIER - Votre agence immobilière de confiance,contact@coeurimmobilier.fr,https://www.coeurimmobilier.fr/,798803870,LECOEUR IMMOBILIER,A,FLORIAN EDOUARD CLAUDE LECOEUR,68.31Z
Agence immobilière Castres | Loge & vous,agence.castres@logeetvous.fr,https://www.logeetvous.fr/,928255041,LOGE ET VOUS,A,YANNICK THIERRY JACKY PIERRE,68.31Z
Immobilier Toulouse I Vendre mon bien avec Immobiliare,accueil@immobiliare31.fr,https://www.immobiliare31.fr/vente,450982160,IMMOBILIARE,A,VINCENT MARTINEZ,68.31Z
Nos biens immobiliers à vendre,villedieu@labadie-immobilier.fr,https://www.labadie-immobilier.fr/a-vendre/12,788816908,ORS-IMMOBILIER,A,JULIE GARDE,68.31Z
Immobilière Marie B. – Agence immobilière à Lyon​,contact@immo-marieb.fr,https://immo-marieb.fr/,418141339,AGENCE IMMOBILIERE MARIE (AGENCE IMMOBILIERE MARIE) (AIM),A,CAROLINE SUZANNE DENISE MARIE (PIEDNOEL),68.31Z
